Data from Subt4_12-25-19-333.txt Node,
Date: Fri Oct 29 12:25:19 BST 2021,
User: php21ajb,
Spectrometer: HR+D0521,
Trigger mode: 0,
Integration Time (sec): 1.000000E-1,
Scans to average: 100,
Electric dark correction enabled: true,
Nonlinearity correction enabled: false,
Boxcar width: 0,
XAxis mode: Wavelengths,
Number of Pixels in Spectrum: 2048,
>>>>>Begin Spectral Data<<<<<,
896.865,1.52
897.301,2.16
897.736,1.93
898.172,-1.02
898.607,1.21
899.043,2.17
899.478,-0.3
899.913,1.29
900.349,1.55
900.784,3.13
901.22,0.99
901.655,-0.95
902.09,-0.3
902.526,1.04
902.961,0.78
903.396,1.02
903.832,-0.44
904.267,2.06
904.702,1.28
905.137,0.79
905.573,2.54
906.008,0.7
906.443,-0.87
906.878,1.3
907.313,-0.16
907.748,-1.78
908.183,0.26
908.619,0.28
909.054,-0.29
909.489,-1.32
909.924,0.28
910.359,1.43
910.794,0.91
911.229,0.66
911.664,0.81
912.099,-0.54
912.533,0.09
912.968,-1.17
913.403,0.99
913.838,0.63
914.273,0.17
914.708,-1.45
915.143,-0.23
915.577,0.97
916.012,1.43
916.447,1
916.882,0.15
917.316,0.37
917.751,-1
918.186,2.31
918.62,-0.76
919.055,0.28
919.49,-0.01
919.924,-1.5
920.359,1.06
920.793,-0.17
921.228,-1.94
921.663,0.49
922.097,0.85
922.532,-0.02
922.966,2.4
923.4,0.02
923.835,1.78
924.269,2.37
924.704,1.63
925.138,1.2
925.573,0.01
926.007,1.64
926.441,1.94
926.876,1.43
927.31,1.76
927.744,0.23
928.178,-0.53
928.613,1.08
929.047,1
929.481,1.63
929.915,0.85
930.35,-0.06
930.784,1.83
931.218,-1.14
931.652,1.62
932.086,1.45
932.52,0.68
932.954,1.47
933.388,-0.16
933.822,0.72
934.256,0.41
934.69,0.97
935.124,0.48
935.558,1.83
935.992,0.38
936.426,0.09
936.86,1.55
937.294,-0.29
937.728,2.48
938.162,0.7
938.596,1.68
939.029,2.64
939.463,-0.24
939.897,3.06
940.331,0.16
940.765,0.49
941.198,0.81
941.632,-1.37
942.066,0.73
942.499,0.36
942.933,-0.99
943.367,1.76
943.8,-1.63
944.234,0.79
944.668,0.93
945.101,0.71
945.535,0.55
945.968,-0.5
946.402,3.82
946.835,0.55
947.269,-2.22
947.702,-0.34
948.136,2.05
948.569,1.08
949.003,1.09
949.436,0.31
949.869,0.25
950.303,2.11
950.736,2.59
951.17,0.25
951.603,-0.47
952.036,0.47
952.469,-1.21
952.903,0.2
953.336,0.79
953.769,0.64
954.202,-1.32
954.636,2.9
955.069,0.35
955.502,0.06
955.935,1.31
956.368,0.46
956.801,-0.24
957.234,1.24
957.668,1.35
958.101,-2.55
958.534,-1.54
958.967,2.07
959.4,0.72
959.833,-0.42
960.266,0.25
960.699,1.28
961.132,-0.56
961.565,1.16
961.997,-0.85
962.43,1.68
962.863,1.55
963.296,-0.67
963.729,0.9
964.162,1.66
964.595,0.88
965.027,-0.97
965.46,-1.95
965.893,0.12
966.326,2.24
966.758,-2.2
967.191,-1.04
967.624,0.6
968.056,-0.26
968.489,0.85
968.922,-0.56
969.354,-0.02
969.787,2.43
970.22,2.43
970.652,1.86
971.085,0.56
971.517,-1.03
971.95,2.51
972.382,-1.42
972.815,0.42
973.247,0.59
973.68,1.79
974.112,3.28
974.545,-1.6
974.977,1.07
975.409,1.21
975.842,0.79
976.274,0.64
976.707,1.93
977.139,3.75
977.571,1.5
978.003,0.77
978.436,0.09
978.868,1.39
979.3,0.88
979.732,0.32
980.165,-0.92
980.597,0.6
981.029,1.04
981.461,0.89
981.893,0.43
982.325,0.52
982.758,1.85
983.19,0.52
983.622,-0.29
984.054,0.16
984.486,1.36
984.918,-0.04
985.35,0.15
985.782,-0.93
986.214,3.3
986.646,-1.21
987.078,-1.67
987.51,0.54
987.942,2.29
988.373,1.45
988.805,1.25
989.237,1.28
989.669,-0.17
990.101,1.38
990.533,-0.45
990.965,1.19
991.396,0.6
991.828,0.13
992.26,-0.84
992.692,-1.19
993.123,0.22
993.555,-0.33
993.987,-0.26
994.418,1.25
994.85,-1.52
995.282,-0.27
995.713,-1.13
996.145,-0.71
996.576,1.89
997.008,-0.63
997.44,-0.58
997.871,-0.05
998.303,0.35
998.734,0.38
999.166,0.79
999.597,0.71
1000.029,0.96
1000.46,2.04
1000.891,1.67
1001.323,1.37
1001.754,-0.52
1002.186,0.8
1002.617,-1
1003.048,0.46
1003.48,-0.63
1003.911,1.53
1004.342,-0.97
1004.774,0.82
1005.205,0.76
1005.636,0.21
1006.067,-0.05
1006.498,0.16
1006.93,0.62
1007.361,-0.13
1007.792,0.93
1008.223,-1.3
1008.654,-0.97
1009.085,0.21
1009.517,2.16
1009.948,-0.17
1010.379,0.68
1010.81,0.89
1011.241,1.95
1011.672,1.1
1012.103,-1.02
1012.534,-0.05
1012.965,2.36
1013.396,1.44
1013.827,-0.07
1014.258,-0.85
1014.689,1.92
1015.12,-0.09
1015.55,-0.25
1015.981,-0.67
1016.412,-0.14
1016.843,1.56
1017.274,-0.25
1017.705,-0.7
1018.135,1.32
1018.566,2.81
1018.997,-0.14
1019.428,0.35
1019.858,1.96
1020.289,0.48
1020.72,-0.03
1021.15,-1.87
1021.581,1.25
1022.012,0.34
1022.442,-0.49
1022.873,-0.09
1023.304,0.97
1023.734,-1.37
1024.165,0.28
1024.595,0.01
1025.026,0.42
1025.456,2.47
1025.887,-0.17
1026.317,0.59
1026.748,-1.08
1027.178,-1.27
1027.609,0.19
1028.039,-1.95
1028.47,0.26
1028.9,0.02
1029.331,0.8
1029.761,0.53
1030.191,-0.68
1030.622,1.04
1031.052,0.14
1031.482,-0.11
1031.913,0.37
1032.343,-1.87
1032.773,-0.41
1033.203,0.74
1033.634,-0.74
1034.064,-0.66
1034.494,-0.76
1034.924,0.97
1035.354,1.66
1035.784,-2.03
1036.215,-0.08
1036.645,1.67
1037.075,-0.93
1037.505,-0.24
1037.935,2.12
1038.365,0.73
1038.795,0.65
1039.225,-1.53
1039.655,0.43
1040.085,0.79
1040.515,-0.11
1040.945,2.18
1041.375,0.52
1041.805,0.83
1042.235,-0.68
1042.665,-0.27
1043.095,-1.11
1043.525,-0.97
1043.955,-1.01
1044.384,0.55
1044.814,0.28
1045.244,1.82
1045.674,0.44
1046.104,0.77
1046.534,-0.44
1046.963,1.09
1047.393,0.03
1047.823,0.08
1048.252,0.02
1048.682,0.52
1049.112,1.96
1049.542,-2.13
1049.971,1.23
1050.401,-0.51
1050.831,0.21
1051.26,1.99
1051.69,-0.1
1052.119,0.44
1052.549,1.6
1052.978,-0.69
1053.408,-0.13
1053.838,-2.64
1054.267,1.87
1054.697,0.5
1055.126,-1.13
1055.555,1.9
1055.985,0.5
1056.414,0.28
1056.844,1.78
1057.273,-2.91
1057.703,-1.2
1058.132,1.83
1058.561,0.84
1058.991,1.53
1059.42,-0.91
1059.849,1.4
1060.279,-0.9
1060.708,-0.64
1061.137,-0.99
1061.566,0.65
1061.996,0.45
1062.425,1.13
1062.854,0.33
1063.283,2.03
1063.713,1.89
1064.142,-2.58
1064.571,-0.43
1065,0.07
1065.429,-0.79
1065.858,-0.59
1066.287,-0.04
1066.716,1.85
1067.146,3.61
1067.575,-0.54
1068.004,0.45
1068.433,-0.17
1068.862,0.92
1069.291,-0.72
1069.72,0.15
1070.149,-0.53
1070.578,0.43
1071.007,-1.62
1071.435,0.25
1071.864,0.79
1072.293,1.58
1072.722,-0.56
1073.151,2.42
1073.58,1.5
1074.009,-0.24
1074.438,-0.67
1074.866,0.51
1075.295,-0.25
1075.724,1.27
1076.153,1.51
1076.581,-1.5
1077.01,0.62
1077.439,0.37
1077.868,0
1078.296,-0.2
1078.725,-2.69
1079.154,-0.39
1079.582,0.84
1080.011,1.28
1080.44,3.22
1080.868,1.21
1081.297,0.53
1081.725,0.59
1082.154,-0.78
1082.583,-0.4
1083.011,-0.51
1083.44,0.94
1083.868,0.95
1084.297,-0.31
1084.725,2.94
1085.154,-0.6
1085.582,-0.96
1086.011,1.03
1086.439,-0.34
1086.867,-1.97
1087.296,0.79
1087.724,-0.66
1088.153,0.53
1088.581,2.44
1089.009,0.44
1089.438,0.59
1089.866,0.71
1090.294,-0.6
1090.723,-1.3
1091.151,-0.15
1091.579,0.95
1092.007,0.52
1092.436,1.89
1092.864,2.58
1093.292,0.85
1093.72,-0.21
1094.148,0.14
1094.576,-2.74
1095.005,2.67
1095.433,1.02
1095.861,2.1
1096.289,1.31
1096.717,0.33
1097.145,0.32
1097.573,-0.04
1098.001,-1.51
1098.429,-1.15
1098.857,-0.64
1099.285,1.33
1099.713,-0.24
1100.141,-0.38
1100.569,0.33
1100.997,1.92
1101.425,-0.41
1101.853,-0.91
1102.281,0.19
1102.709,1.17
1103.137,-0.69
1103.565,-0.94
1103.993,-1.02
1104.421,0.47
1104.848,0.19
1105.276,0.91
1105.704,-2.54
1106.132,-0.35
1106.56,0.18
